customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3113-IWHLC,1,0,0,0,0.02898550724637681,1,0,0,2,0,2,0,0,0,0,1,3,0.37363184079601985,0.02948880683129468,0
3211-ILJTT,1,0,1,0,0.20289855072463767,1,0,1,0,0,0,0,0,0,0,1,0,0.518905472636816,0.13792407108239094,1
4612-THJBS,0,0,0,0,0.7681159420289856,1,2,1,0,2,2,0,2,2,1,1,0,0.8606965174129353,0.6337237479806139,1
4277-BWBML,1,0,1,1,0.9999999999999999,1,0,2,1,1,1,1,1,1,2,0,0,0.01691542288557224,0.1504788829909993,0
4094-NSEDU,0,0,0,0,0.26086956521739124,1,2,1,0,0,0,0,2,2,0,1,2,0.7562189054726368,0.22558850680821602,1
0234-TEVTT,0,0,1,1,0.6521739130434782,1,1,0,2,0,2,0,0,2,1,0,1,0.2661691542288557,0.2512693284098777,0
4304-TSPVK,0,0,1,0,0.9420289855072463,1,2,1,2,2,2,2,2,2,2,0,0,0.9616915422885572,0.902925225017309,0
1552-AAGRX,0,0,0,0,0.39130434782608686,1,2,1,2,0,0,2,2,2,0,0,0,0.8771144278606966,0.3684629586891299,0
2637-FKFSY,0,0,1,0,0.48236602175280147,1,0,0,0,0,0,0,0,0,0,1,3,0.2771144278606965,0.012849065312716373,0
9796-MVYXX,0,0,0,0,0.15942028985507245,1,1,0,2,0,2,2,0,0,2,0,3,0.2134328358208956,0.07772328640664666,0
7874-ECPQJ,0,0,0,1,0.01449275362318841,1,0,2,1,1,1,1,1,1,0,1,0,0.017910447761194104,0.007696745903531033,0
0020-INWCK,0,0,1,1,0.9855072463768115,1,2,1,0,2,2,0,0,2,2,1,1,0.7711442786069653,0.7882067851373182,0
7089-RKVSZ,1,0,1,1,0.07246376811594202,1,2,2,1,1,1,1,1,1,1,0,3,0.06119402985074629,0.021365105008077534,0
2683-JXWQQ,1,0,1,1,0.8405797101449275,1,1,0,2,0,2,0,0,0,0,0,0,0.15273631840796026,0.24214170320793904,0
9548-ZMVTX,1,0,1,1,0.9999999999999999,1,2,1,0,2,2,2,0,0,2,0,0,0.718407960199005,0.7554869605354259,0
8739-XNIKG,0,0,0,0,0.02898550724637681,1,2,1,0,0,0,0,2,0,0,1,2,0.654228855721393,0.04684398799907685,0
9755-JHNMN,0,0,0,0,0.6666666666666666,1,0,0,2,2,2,2,0,0,2,0,0,0.4890547263681593,0.37941957073621047,0
3981-QSVQI,1,0,0,0,0.07246376811594202,1,0,2,1,1,1,1,1,1,0,1,0,0.01442786069651747,0.017320563120240023,0
2789-HQBOU,1,0,0,0,0.48236602175280147,1,0,1,0,0,0,0,0,2,0,1,2,0.617910447761194,0.027117470574659575,0
9424-CMPOG,1,0,1,1,0.08695652173913042,1,0,2,1,1,1,1,1,1,2,0,3,0.01343283582089555,0.020609277636741308,0
5067-WJEUN,1,0,1,1,0.927536231884058,1,0,0,2,2,0,0,0,0,2,1,0,0.3577114427860697,0.4407339026078929,0
3450-WXOAT,1,0,0,0,0.6231884057971014,1,0,0,0,0,0,0,0,0,0,1,1,0.2681592039800995,0.23613547195938148,0
9251-WNSOD,0,0,1,0,0.927536231884058,1,2,0,2,2,2,0,0,2,1,0,3,0.5656716417910448,0.5822351719363028,0
6974-DAFLI,0,0,1,0,0.753623188405797,1,0,2,1,1,1,1,1,1,1,0,2,0.01442786069651747,0.12938495268866831,0
2616-UUTFK,1,0,1,0,0.43478260869565205,1,2,0,2,2,2,0,2,0,0,1,0,0.5422885572139303,0.2802504038772213,0
7064-JHXCE,1,0,1,1,0.855072463768116,1,0,2,1,1,1,1,1,1,2,0,1,0.017910447761194104,0.143676436648973,0
5103-MHMHY,0,0,0,1,0.4264026973998779,1,0,0,0,0,0,0,0,0,0,0,3,0.2756218905472637,0.0031329333025617023,1
7989-AWGEH,1,0,1,1,0.6666666666666666,1,1,0,2,0,0,0,0,2,0,1,2,0.20845771144278613,0.2099411493191784,0
4373-VVHQL,1,0,0,0,0.4264026973998779,1,0,0,0,0,0,0,0,0,0,1,2,0.263681592039801,0.002994461112393265,0
4559-UWIHT,1,0,1,0,0.15942028985507245,1,2,1,0,2,2,0,0,0,0,1,2,0.6407960199004976,0.1345718901453958,0
7268-IGMFD,1,0,0,0,0.21739130434782603,1,2,1,0,0,2,2,2,0,0,0,0,0.7527363184079603,0.1990653127163628,0
1846-XWOQN,0,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477613,0.005925455804292656,1
0235-KGSLC,0,0,0,0,0.4264026973998779,1,0,1,0,0,2,0,2,0,0,1,1,0.6696517412935323,0.007702515578121405,1
6650-BWFRT,0,0,1,0,0.9999999999999999,1,2,1,2,2,2,2,2,2,2,1,1,0.98407960199005,0.9820793907223633,0
9570-KYEUA,1,0,0,0,0.8840579710144927,1,2,1,2,0,2,2,0,2,2,0,1,0.8059701492537314,0.7535945072697898,0
6993-YGFJV,1,0,1,0,0.9565217391304347,1,2,1,2,2,2,2,2,2,2,1,0,0.9383084577114428,0.8986498961458573,0
2712-SYWAY,0,0,0,0,0.4264026973998779,1,2,2,1,1,1,1,1,1,0,1,2,0.07412935323383091,0.0007962150934686663,0
0730-BGQGF,1,0,1,1,0.9855072463768115,1,2,0,2,2,2,2,2,2,2,0,1,0.7169154228855721,0.7233441033925687,0
5498-IBWPI,0,0,1,1,0.9130434782608694,1,0,0,0,0,0,2,0,0,1,1,1,0.3099502487562189,0.373072928686822,0
9101-NTIXF,1,0,0,0,0.4661002186524596,1,0,2,1,1,1,1,1,1,0,0,3,0.011442786069651767,0.003669513039464556,0
0013-SMEOE,0,0,1,0,0.9855072463768115,1,0,1,2,2,2,2,2,2,2,1,0,0.909950248756219,0.9099296099699977,0
9314-QDMDW,1,0,0,0,0.11594202898550722,1,0,0,0,2,0,0,2,0,1,1,2,0.427860696517413,0.08206208169859219,0
9308-ANMVE,1,0,0,1,0.6376811594202898,1,0,0,2,2,0,0,0,0,0,1,2,0.3686567164179104,0.30409069928456034,0
2884-GBPFB,0,0,1,0,0.4637681159420289,1,0,1,0,0,0,0,0,0,0,1,2,0.517910447761194,0.2766847449803831,1
3757-NJYBX,1,0,1,0,0.4202898550724637,1,2,1,0,2,2,0,2,2,0,0,0,0.8766169154228856,0.40410223863374106,1
3413-DHLPB,1,0,1,1,0.8260869565217391,1,2,1,0,2,0,2,2,2,0,1,0,0.8507462686567164,0.6867239787675975,0
7649-PHJVR,1,0,0,0,0.11594202898550722,1,0,2,1,1,1,1,1,1,1,0,3,0.01243781094527363,0.024001846295868934,0
6114-TCFID,0,0,0,0,0.3768115942028985,1,1,0,2,2,0,2,0,0,1,0,1,0.21144278606965178,0.12277290560812368,0
3787-TRIAL,1,0,1,1,0.26086956521739124,1,1,0,0,0,0,0,0,0,0,1,2,0.07761194029850749,0.0631144703438726,0
2573-GYRUU,1,0,1,0,0.6521739130434782,1,2,1,0,0,2,0,0,2,0,1,1,0.7243781094527363,0.5021867066697439,0
5156-UMKOW,0,0,0,1,0.48236602175280147,1,1,0,0,2,0,0,0,0,0,0,3,0.11343283582089553,0.008221786291253197,0
1247-QBVSH,0,0,1,1,0.5797101449275363,1,0,0,0,2,0,0,0,0,0,0,3,0.3179104477611941,0.24816524348026772,0
6734-GMPVK,1,0,0,0,0.02898550724637681,1,2,1,0,2,2,0,2,2,0,0,2,0.8661691542288558,0.06136625894299558,0
9822-OAOVB,0,0,0,0,0.4264026973998779,1,0,0,0,0,0,0,0,2,0,1,2,0.37014925373134333,0.004229171474728788,0
6161-ERDGD,1,0,1,1,0.9855072463768115,1,2,0,2,0,2,2,2,2,1,0,2,0.6686567164179105,0.7249076852065544,0
1226-JZNKR,0,0,1,1,0.07246376811594202,1,0,2,1,1,1,1,1,1,1,0,2,0.015422885572139333,0.01629933071774753,0
7318-EIVKO,1,0,0,0,0.07246376811594202,1,2,0,0,0,0,0,2,0,0,1,2,0.40796019900497515,0.04821140087699052,0
3771-PZOBW,1,0,0,0,0.2463768115942029,1,2,1,0,0,2,0,2,0,0,1,1,0.7208955223880598,0.20338679898453726,0
5136-KCKGI,0,0,1,1,0.43478260869565205,1,2,1,2,0,2,0,2,2,1,1,3,0.8502487562189055,0.3978998384491115,1
8231-BSWXX,1,0,0,0,0.9855072463768115,1,2,1,0,2,0,0,0,0,1,1,1,0.6049751243781094,0.6385529656127396,0
6486-LHTMA,0,0,1,0,0.40579710144927533,1,2,1,0,0,2,0,2,0,1,1,2,0.7208955223880598,0.32502884837295176,0
4083-BFNYK,0,0,1,0,0.5072463768115942,1,2,1,2,2,0,0,0,2,1,0,1,0.763681592039801,0.4122374798061389,0
3722-WPXTK,1,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,2,2,0,1,2,0.6975124378109452,0.008025617355181147,1
7389-KBFIT,0,0,1,1,0.4661002186524596,1,1,0,0,2,0,0,0,0,0,1,3,0.11940298507462693,0.005186937456727436,0
7176-WIONM,0,0,1,0,0.13043478260869562,1,1,0,0,0,2,0,2,2,0,1,0,0.31442786069651746,0.0690456958227556,0
5141-ZUVBH,0,0,0,1,0.08695652173913042,1,0,1,2,0,2,2,0,2,0,0,0,0.7437810945273632,0.09825178859912298,0
1089-HDMKP,1,0,0,1,0.11594202898550722,1,0,0,0,2,0,2,0,0,0,1,2,0.3611940298507463,0.06721093930302327,0
7623-HKYRK,1,0,0,1,0.04347826086956521,1,0,2,1,1,1,1,1,1,0,0,3,0.01442786069651747,0.010714285714285732,0
0310-SUCIN,0,0,1,0,0.9855072463768115,1,0,0,2,2,2,2,2,2,1,1,0,0.6621890547263681,0.6955111931687054,0
5197-PYEPU,0,0,1,1,0.5652173913043479,1,2,1,2,2,0,0,2,0,1,1,1,0.7582089552238807,0.45061158550657743,0
2929-ERCFZ,0,0,1,1,0.07246376811594202,1,0,1,0,0,2,0,2,2,0,1,2,0.7557213930348259,0.08752596353565656,1
7548-SEPYI,0,0,0,0,0.02898550724637681,1,0,1,0,2,0,0,2,2,0,1,2,0.7761194029850746,0.0569639972305562,1
8835-VSDSE,0,0,1,0,0.4661002186524596,1,0,1,0,0,0,0,0,0,0,1,2,0.5218905472636817,0.014153011770136142,1
6619-RPLQZ,0,0,1,1,0.6086956521739131,1,0,2,1,1,1,1,1,1,2,0,3,0.02587064676616918,0.10077890606969767,0
3275-RHRNE,1,0,1,1,0.3623188405797101,1,1,0,0,2,2,2,2,2,1,1,1,0.41542288557213936,0.191928225248096,0
3503-TYDAY,0,0,1,0,0.5797101449275363,1,2,1,0,2,0,0,0,0,0,0,2,0.618905472636816,0.3900415416570505,0
6901-GOGZG,1,0,0,1,0.8260869565217391,1,2,0,2,0,2,2,2,2,2,1,2,0.663681592039801,0.5730498499884606,0
1623-NLDOT,0,0,1,0,0.5652173913043479,1,1,0,0,2,0,2,0,0,1,0,3,0.15223880597014922,0.16460881606277405,1
7021-XSNYE,1,0,1,1,0.05797101449275363,1,1,0,2,0,2,2,0,2,2,0,1,0.3124378109452736,0.03308908377567504,0
9621-OUPYD,0,0,1,0,0.3188405797101449,1,0,2,1,1,1,1,1,1,1,1,0,0.019402985074626955,0.056438956842834065,0
9898-KZQDZ,0,0,1,1,0.5362318840579711,1,2,1,0,0,0,0,2,2,0,1,1,0.7592039800995025,0.4179148396030463,1
8982-NHAVY,1,0,0,0,0.3478260869565217,1,2,1,0,0,2,0,2,2,1,1,0,0.8184079601990051,0.3063293330256173,0
4307-KWMXE,1,0,0,0,0.1014492753623188,1,1,0,0,2,0,2,0,0,0,0,2,0.17412935323383089,0.042810985460420004,0
0141-YEAYS,0,0,0,0,0.3478260869565217,1,2,1,0,2,2,0,0,0,0,1,0,0.6786069651741293,0.27489614585737365,0
2450-ZKEED,0,0,0,0,0.11594202898550722,1,0,0,0,0,2,2,0,0,1,0,0,0.3537313432835821,0.07301523194091852,0
3694-DELSO,1,0,1,1,0.01449275362318841,1,1,0,2,0,0,0,2,0,0,0,1,0.2019900497512438,0.01584352642510961,0
3893-JRNFS,1,0,0,0,0.9420289855072463,1,1,0,0,0,2,0,0,2,0,1,0,0.2154228855721393,0.32051119316870524,0
9603-OAIHC,1,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,0,0,0,1,2,0.5154228855721393,0.005913916455111967,0
1133-KXCGE,0,0,0,0,0.21739130434782603,1,0,2,1,1,1,1,1,1,1,0,3,0.018407960199005036,0.044801523194091836,0
5236-PERKL,0,0,0,0,0.782608695652174,1,2,1,2,2,2,0,2,2,2,1,0,0.9422885572139305,0.7438495268866836,1
0142-GVYSN,1,0,0,0,0.33333333333333326,1,0,2,1,1,1,1,1,1,0,1,2,0.020398009950248763,0.05682552504038771,0
1049-FYSYG,0,0,1,0,0.20289855072463767,1,1,0,0,2,2,0,0,0,0,1,1,0.17313432835820897,0.07238056773597967,0
7854-FOKSF,1,0,0,0,0.4264026973998779,1,1,0,0,0,0,0,0,2,0,0,2,0.17562189054726368,0.0019732287099007983,1
2519-FAKOD,1,0,0,1,0.5072463768115942,1,2,1,0,0,2,0,2,2,0,1,0,0.8059701492537314,0.43368912993307174,1
8406-LNMHF,1,0,1,0,0.8115942028985507,1,0,1,2,2,2,0,0,0,1,1,1,0.6437810945273632,0.5636222017078236,0
1821-BUCWY,1,0,0,0,0.39130434782608686,1,0,0,2,0,2,0,0,0,2,1,3,0.37213930348258706,0.1886741287791368,0
8263-JQAIK,1,0,0,0,0.4661002186524596,1,1,0,0,0,0,0,0,0,0,1,3,0.06169154228855733,0.0033117932148626905,1
0023-UYUPN,0,0,1,0,0.6811594202898551,1,2,2,1,1,1,1,1,1,1,0,2,0.06915422885572148,0.14856912070159242,0
8314-DPQHL,1,0,0,0,0.08695652173913042,1,1,0,2,0,2,2,0,2,1,0,3,0.3238805970149254,0.05132702515578119,0
1465-WCZVT,0,0,1,1,0.48236602175280147,1,0,2,1,1,1,1,1,1,0,0,3,0.013930348258706537,0.004829217632125571,0
9481-SFCQY,0,0,0,1,0.15942028985507245,1,0,0,0,0,2,0,2,0,0,1,1,0.4134328358208955,0.09301292407108236,0
6360-SVNWV,0,0,0,0,0.40579710144927533,1,0,1,2,0,0,0,0,0,0,1,1,0.5502487562189055,0.23953957996768982,0
0567-GGCAC,0,0,0,0,0.05797101449275363,1,0,0,2,2,2,0,0,0,0,0,2,0.4293532338308458,0.048476805908146764,0
7089-IVVAZ,0,0,0,0,0.07246376811594202,1,2,1,2,0,0,2,2,2,0,1,0,0.8467661691542289,0.09560350796215089,1
8884-MRNSU,1,0,1,1,0.20289855072463767,1,0,2,1,1,1,1,1,1,1,0,0,0.016417910447761197,0.03588160627740594,0
2171-UDMFD,1,0,1,1,0.4202898550724637,1,0,2,1,1,1,1,1,1,0,1,1,0.011940298507462754,0.07566928225248093,0
9050-IKDZA,0,0,0,0,0.4661002186524596,1,0,1,0,0,0,0,2,0,0,0,3,0.6293532338308458,0.016587814447265203,0
2205-YMZZJ,1,0,0,0,0.05797101449275363,1,2,1,0,0,0,0,2,0,0,1,2,0.6621890547263681,0.06094507269789984,1
9802-CAQUT,0,0,1,1,0.9999999999999999,1,2,1,2,2,2,0,2,2,2,0,1,0.9084577114427861,0.9079679206092777,0
1254-IZEYF,0,0,0,0,0.40579710144927533,1,2,1,0,2,0,0,2,2,0,1,2,0.8129353233830847,0.3655492730210016,1
0187-WZNAB,0,0,1,1,0.3478260869565217,1,0,1,2,0,0,0,0,0,0,0,3,0.5587064676616916,0.2254269559196861,0
9492-TOKRI,0,0,0,0,0.21739130434782603,1,2,1,0,2,0,0,2,0,0,1,1,0.7139303482587065,0.17407685206554346,1
1475-VWVDO,1,0,0,0,0.05797101449275363,1,0,1,0,0,2,0,0,0,0,1,2,0.5636815920398011,0.054436879759981516,0
9221-OTIVJ,0,0,0,0,0.15942028985507245,1,2,1,0,2,2,0,2,2,0,1,2,0.8616915422885572,0.1745441957073621,1
1357-MVDOZ,1,0,1,1,0.11594202898550722,1,0,0,0,0,2,0,2,0,0,1,0,0.4119402985074627,0.07667320563120239,0
7602-MVRMB,0,0,1,1,0.9999999999999999,1,2,1,2,0,2,2,2,2,2,1,0,0.9174129353233831,0.9277694438033696,0
3325-FUYCG,1,0,1,1,0.3623188405797101,1,2,1,2,2,0,0,2,2,1,0,2,0.8741293532338308,0.3264020309254558,1
5908-QMGOE,1,0,0,0,0.17391304347826084,1,2,1,0,0,0,0,0,0,0,1,1,0.5567164179104478,0.12867528271405493,1
1197-BVMVG,0,0,0,0,0.01449275362318841,1,2,1,0,0,0,0,0,0,0,1,2,0.5592039800995026,0.03180821601661665,0
5406-KGRMX,0,0,0,0,0.9855072463768115,1,2,2,1,1,1,1,1,1,2,0,2,0.06268656716417909,0.19620932379413802,0
8481-YYXWG,0,0,0,0,0.02898550724637681,1,0,1,0,2,0,2,0,2,0,1,2,0.707462686567164,0.05110777752134779,1
5968-HYJRZ,1,0,1,1,0.6376811594202898,1,2,2,1,1,1,1,1,1,2,0,3,0.06268656716417909,0.13173897992153244,0
5198-EFNBM,1,0,1,0,0.782608695652174,1,0,1,0,2,2,0,2,0,1,1,2,0.7203980099502487,0.5978536810523887,0
7516-GMHUV,1,0,1,0,0.6811594202898551,1,2,1,2,0,2,0,2,2,2,1,1,0.863681592039801,0.593641818601431,0
7140-ADSMJ,1,0,0,0,0.07246376811594202,1,0,2,1,1,1,1,1,1,0,1,1,0.021890547263681615,0.016558966074313425,0
2230-XTUWL,0,0,1,1,0.6521739130434782,1,0,2,1,1,1,1,1,1,2,0,3,0.012935323383084618,0.09976344334179549,0
7706-YLMQA,0,0,0,0,0.9710144927536231,1,0,2,1,1,1,1,1,1,1,0,0,0.01442786069651747,0.152630971613201,0
2585-KTFRE,1,0,0,1,0.4264026973998779,1,0,0,2,2,0,2,0,2,0,1,0,0.5194029850746269,0.005960073851834724,0
7994-UYIVZ,1,0,1,0,0.07246376811594202,1,2,1,0,0,0,0,0,2,0,1,0,0.6706467661691543,0.0739268405261943,0
2609-IAICY,0,0,0,0,0.4264026973998779,1,2,1,0,0,0,0,0,0,0,1,2,0.5860696517412936,0.006733210246942067,1
1740-CSDJP,1,0,0,0,0.4264026973998779,1,1,0,0,0,0,0,0,2,0,1,0,0.1691542288557214,0.0018982229402261797,1
7717-BICXI,1,0,1,1,0.8260869565217391,1,0,2,1,1,1,1,1,1,2,0,3,0.02288557213930348,0.13688552965612738,0
6559-RAKOZ,1,0,1,1,0.6666666666666666,1,2,1,0,0,0,2,2,2,1,1,2,0.7930348258706469,0.5653242557119779,0
2636-OHFMN,1,0,1,0,0.01449275362318841,1,1,0,0,2,0,0,2,2,0,1,2,0.30149253731343284,0.02102469420724673,1
4716-MRVEN,0,0,0,0,0.3768115942028985,1,0,2,1,1,1,1,1,1,1,0,3,0.017412935323383116,0.06698592199399953,0
2143-LJULT,0,0,1,0,0.927536231884058,1,2,2,1,1,1,1,1,1,2,1,1,0.06965174129353235,0.1978248326794369,0
1323-OOEPC,0,0,1,0,0.7246376811594203,1,2,1,0,2,0,0,2,2,0,1,1,0.7975124378109454,0.5920493884144935,1
3200-MNQTF,1,0,1,0,0.927536231884058,1,2,0,2,2,2,2,0,0,2,0,1,0.5238805970149254,0.5375375028848374,0
6164-HXUGH,0,0,1,1,0.04347826086956521,1,0,2,1,1,1,1,1,1,0,0,3,0.01592039800995032,0.011597045926609761,0
5630-IXDXV,0,0,0,0,0.6376811594202898,1,2,1,0,2,2,0,2,2,0,1,2,0.8766169154228856,0.557385183475652,0
0320-DWVTU,0,0,0,0,0.7246376811594203,1,0,1,2,2,2,2,0,2,2,0,3,0.8084577114427861,0.6237537502884838,0
9135-MGVPY,1,0,1,0,0.9565217391304347,1,0,0,2,2,2,2,2,2,2,1,3,0.6611940298507463,0.6762174013385644,0
1212-GLHMD,1,0,0,0,0.48236602175280147,1,0,1,2,0,0,0,0,2,0,1,3,0.6746268656716418,0.02608469882298639,0
7878-JGDKK,1,0,0,0,0.01449275362318841,1,0,0,0,0,0,0,0,0,0,0,3,0.2616915422885572,0.02330371567043618,0
1088-AUUZZ,1,0,1,1,0.7681159420289856,1,2,0,2,2,0,2,0,2,2,1,1,0.5731343283582089,0.48954534964228014,0
0397-GZBBC,1,0,1,0,0.8115942028985507,1,2,1,0,0,0,0,2,2,0,1,0,0.7522388059701492,0.6411204708054465,1
6614-YWYSC,1,0,1,0,0.8405797101449275,1,2,2,1,1,1,1,1,1,2,0,0,0.0671641791044777,0.1711227786752827,0
9588-OZDMQ,0,0,1,0,0.4661002186524596,1,0,0,0,0,0,0,0,0,0,1,2,0.2661691542288557,0.008187168243711074,0
7641-EUYET,1,0,1,1,0.6231884057971014,1,2,1,2,2,2,0,2,0,0,1,2,0.8203980099502488,0.5218555273482575,1
6476-EPYZR,1,0,1,1,0.13043478260869562,1,0,2,1,1,1,1,1,1,0,0,3,0.022388059701492602,0.027313639510731597,0
9921-ZVRHG,0,0,0,0,0.15942028985507245,1,2,1,0,0,2,0,0,0,0,1,2,0.618905472636816,0.12153242557119776,1
1174-FGIFN,0,0,1,1,0.3623188405797101,1,2,1,0,0,0,2,0,2,1,1,2,0.718407960199005,0.28738172167089776,0
6620-HVDUJ,1,0,0,0,0.30434782608695643,1,0,0,2,2,0,2,0,0,0,0,0,0.41990049751243785,0.16408377567505192,0
4701-MLJPN,1,0,0,0,0.40579710144927533,1,0,0,0,0,2,2,0,0,0,1,2,0.3681592039800995,0.1958054465728133,1
1032-MAELW,0,0,1,1,0.9420289855072463,1,2,0,2,2,2,2,0,2,1,1,2,0.5990049751243782,0.6132644818832218,0
7641-TQFHN,1,0,0,1,0.5217391304347827,1,2,1,0,0,0,2,2,2,2,0,3,0.8189054726368159,0.4473286406646665,0
1552-TKMXS,0,0,1,0,0.5652173913043479,1,0,2,1,1,1,1,1,1,0,0,1,0.02089552238805975,0.09821140087699054,0
9206-GVPEQ,1,0,1,0,0.14492753623188404,1,1,0,2,0,0,2,2,2,0,1,2,0.3601990049751244,0.07939649203784904,1
8622-ZLFKO,0,0,1,0,0.04347826086956521,1,2,1,0,2,0,0,0,2,0,1,2,0.7213930348258706,0.05694091853219477,0
1596-BBVTG,1,0,0,0,0.4637681159420289,1,2,1,0,0,0,0,0,0,0,0,1,0.5681592039800994,0.3020136164320332,1
6188-UXBBR,0,0,1,0,0.5072463768115942,1,0,2,1,1,1,1,1,1,1,1,1,0.01990049751243783,0.09184744980383105,0
2333-KWEWW,1,0,0,0,0.21739130434782603,1,0,2,1,1,1,1,1,1,2,0,1,0.017910447761194104,0.04267251327025154,0
5702-SKUOB,0,0,1,0,0.01449275362318841,1,0,2,1,1,1,1,1,1,0,0,3,0.01343283582089555,0.00861412416339713,0
1134-YWTYF,1,0,1,0,0.3478260869565217,1,0,0,0,2,0,2,0,0,0,1,2,0.3537313432835821,0.15821024694207245,0
6061-GWWAV,1,0,0,1,0.5507246376811594,1,0,0,2,2,2,0,2,0,1,0,3,0.5169154228855721,0.3318428340641588,0
0679-TDGAK,1,0,1,1,0.6811594202898551,1,0,0,2,0,0,2,2,2,1,0,2,0.5696517412935324,0.46235864297253637,0
6585-WCEWR,1,0,1,1,0.9999999999999999,1,0,2,1,1,1,1,1,1,2,0,2,0.02089552238805975,0.15411954765751212,0
9067-YGSCA,0,0,0,0,0.9710144927536231,1,2,2,1,1,1,1,1,1,1,0,1,0.07761194029850749,0.21204708054465726,0
9067-SQTNS,1,0,1,1,0.5942028985507247,1,0,2,1,1,1,1,1,1,1,0,0,0.02338308457711452,0.10468497576736671,0
8433-WXGNA,1,0,0,0,0.4661002186524596,1,0,1,2,0,0,0,0,0,0,1,2,0.5716417910447762,0.01966305100392335,1
1776-SPBWV,0,0,1,1,0.4492753623188405,1,0,2,1,1,1,1,1,1,1,1,0,0.018407960199005036,0.07654050311562427,0
8735-SDUFN,0,0,1,0,0.9999999999999999,1,2,2,1,1,1,1,1,1,2,0,0,0.06019900497512437,0.20308100623124856,0
9668-PUGNU,1,0,1,0,0.9855072463768115,1,2,2,1,1,1,1,1,1,2,1,2,0.06218905472636821,0.20740826217401337,0
9405-GPBBG,0,0,0,0,0.8840579710144927,1,2,1,0,2,2,2,2,2,2,1,1,0.9179104477611941,0.8135760443111009,0
1926-QUZNN,0,0,1,0,0.9999999999999999,1,2,2,1,1,1,1,1,1,2,1,0,0.06965174129353235,0.21029309946918995,0
3707-GNWHM,1,0,0,0,0.4264026973998779,1,2,1,0,0,0,0,0,0,0,1,3,0.5572139303482587,0.0063985691207015805,1
7016-NVRIC,1,0,1,0,0.3768115942028985,1,0,1,2,0,2,0,0,2,1,0,0,0.7149253731343284,0.304396492037849,0
5829-NVSQN,0,0,1,0,0.28985507246376807,1,0,0,2,0,2,2,0,2,1,1,0,0.5024875621890548,0.19278213708746825,0
9565-AXSMR,1,0,1,1,0.7101449275362318,1,0,2,1,1,1,1,1,1,2,0,3,0.009452736318407984,0.11954188783752595,0
8922-LIEGH,0,0,0,0,0.3188405797101449,1,2,1,0,2,0,0,0,2,0,1,2,0.7109452736318408,0.2502596353565659,1
8869-LIHMK,0,0,0,0,0.8840579710144927,1,2,1,2,2,2,2,2,2,2,1,0,0.963681592039801,0.8441322409416109,0
8245-UMPYT,0,0,0,0,0.18840579710144925,1,2,1,0,0,0,0,2,2,0,1,2,0.7776119402985076,0.1802907915993538,1
5186-SAMNZ,1,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,0,0,0,1,0,0.509950248756219,0.005850450034618038,1
0447-RXSGD,1,0,0,0,0.30434782608695643,1,2,1,0,2,0,0,2,2,0,1,0,0.809950248756219,0.27533464112624045,0
4927-WWOOZ,1,0,1,0,0.4661002186524596,1,2,1,0,0,2,0,2,0,0,1,2,0.7283582089552239,0.017614816524347987,0
5788-YPOEG,0,0,1,1,0.4492753623188405,1,0,0,2,2,2,2,2,2,2,0,3,0.6616915422885572,0.3254846526655896,0
5373-SFODM,1,0,1,0,0.4782608695652173,1,2,1,0,0,0,0,0,2,0,1,1,0.6666666666666666,0.35932956381260095,1
0661-KBKPA,1,0,1,1,0.7246376811594203,1,2,0,0,0,2,2,2,2,1,1,3,0.6019900497512438,0.4527636741287791,0
9081-WWXKP,0,0,1,1,0.6376811594202898,1,0,2,1,1,1,1,1,1,2,0,1,0.01990049751243783,0.09861527809831525,0
0784-ZQJZX,1,0,0,1,0.9999999999999999,1,0,2,1,1,1,1,1,1,2,0,1,0.016417910447761197,0.17434225709669976,0
3133-PZNSR,1,0,1,1,0.9999999999999999,1,2,1,2,2,0,2,0,2,2,1,1,0.791044776119403,0.8046157396722826,0
5766-ZJYBB,1,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.011442786069651767,6.923609508424633e-05,1
8931-GJJIQ,0,0,0,0,0.08695652173913042,1,2,1,0,0,0,0,0,2,0,1,2,0.6472636815920398,0.09052619432264017,1
4277-PVRAN,0,0,0,0,0.07246376811594202,1,0,1,0,0,0,0,2,0,0,1,0,0.6154228855721393,0.0762174013385645,1
0022-TCJCI,1,0,0,0,0.6086956521739131,1,0,0,2,0,2,0,0,2,1,0,1,0.4422885572139304,0.319951534733441,1
0722-SVSFK,0,0,0,0,0.05797101449275363,1,0,1,0,0,2,2,2,2,0,1,2,0.8174129353233832,0.0803369489960766,0
3612-YVGSJ,0,0,1,0,0.9855072463768115,1,2,2,1,1,1,1,1,1,2,1,1,0.06169154228855733,0.1918762981767828,0
9825-YCXWZ,0,0,0,0,0.5507246376811594,1,0,1,0,0,2,2,2,2,1,1,0,0.8243781094527363,0.4612739441495499,0
